ISO,scenario,year,pi,pi_dose
GBR,mod_uptake,13,0.8879091478859332,0.8814876097441116
GBR,mod_uptake,14,0.8739345301540865,0.8668341925149176
GBR,mod_uptake,15,0.8591372375858474,0.8513279386512634
GRC,max_uptake,1,0.9948808399792091,0.9945456156539093
GRC,max_uptake,2,0.9893795567449272,0.9886886958302845
GRC,max_uptake,3,0.9834223366036499,0.9823655409372432
GRC,max_uptake,4,0.9768647714826211,0.9754179467097793
GRC,max_uptake,5,0.9696563866707061,0.9677895934985875
GRC,max_uptake,6,0.9617661385276067,0.9594394133116552
GRC,max_uptake,7,0.953172649899949,0.9503508306354298
GRC,max_uptake,8,0.9438325197068936,0.9404669022929605
GRC,max_uptake,9,0.9336246755724439,0.9296665492193487
GRC,max_uptake,10,0.9223565777337427,0.9177490662175078
GRC,max_uptake,11,0.9099678386561861,0.9046469259218868
GRC,max_uptake,12,0.8964973069386172,0.890411772625081
GRC,max_uptake,13,0.881994747825342,0.8750703832154649
GRC,max_uptake,14,0.8663639528221445,0.8585234106550311
GRC,max_uptake,15,0.8496135570766964,0.8408022046453664
GRC,mod_uptake,1,0.9948216655603128,0.9945213499531257
GRC,mod_uptake,2,0.9892495747752131,0.988639090145049
GRC,mod_uptake,3,0.9832177700078084,0.982293476013248
GRC,mod_uptake,4,0.976588864114035,0.9753256426739605
GRC,mod_uptake,5,0.9692954794620581,0.9676842254101868
GRC,mod_uptake,6,0.9612955456141542,0.9593144741655003
GRC,mod_uptake,7,0.9525972816428073,0.9502014154474474
GRC,mod_uptake,8,0.943141451859758,0.9402865258166183
GRC,mod_uptake,9,0.9328198991479232,0.9294698046381276
GRC,mod_uptake,10,0.9214247271076684,0.9175338351631096
GRC,mod_uptake,11,0.9088767983345112,0.9044184084336104
GRC,mod_uptake,12,0.8952176320738015,0.8901733722905049
GRC,mod_uptake,13,0.880516885168862,0.8748110229577569
GRC,mod_uptake,14,0.8646780635019894,0.8582344711610871
GRC,mod_uptake,15,0.8476709776179077,0.8404942506369832
GRL,max_uptake,1,0.9953566824091155,0.9950943880866686
GRL,max_uptake,2,0.9903860847466919,0.989845028998351
GRL,max_uptake,3,0.985096293621644,0.9842527365543098
GRL,max_uptake,4,0.9793714281962463,0.9782421875002566
GRL,max_uptake,5,0.9731870116660657,0.971760053645028
GRL,max_uptake,6,0.966507903202234,0.9647786623666508
GRL,max_uptake,7,0.959296874761464,0.9572174350116401
GRL,max_uptake,8,0.9516402490588762,0.9492364305811359
GRL,max_uptake,9,0.943403824884005,0.9406460168682108
GRL,max_uptake,10,0.93451492528746,0.9314168131868005
GRL,max_uptake,11,0.9249252955123147,0.9214595451426074
GRL,max_uptake,12,0.9145998784180264,0.9107365095102679
GRL,max_uptake,13,0.9036628808674135,0.8993690591398482
GRL,max_uptake,14,0.8919814219257804,0.8872964933868056
GRL,max_uptake,15,0.8795852117627131,0.8745046003251563
GRL,mod_uptake,1,0.9954197997685296,0.9951454147054569
GRL,mod_uptake,2,0.990469192216906,0.9899039513372238
GRL,mod_uptake,3,0.9851870956487268,0.9843368471278506
GRL,mod_uptake,4,0.9795288912763757,0.9784027921034103
GRL,mod_uptake,5,0.9734082728690061,0.9720050978144306
GRL,mod_uptake,6,0.9668140424663416,0.9651178351776625
GRL,mod_uptake,7,0.9596630622016084,0.9576107738319394
GRL,mod_uptake,8,0.9520423101077717,0.9496802849483215
GRL,mod_uptake,9,0.9438322086283121,0.9411044534992828
GRL,mod_uptake,10,0.9349772238851158,0.9319381834105561
GRL,mod_uptake,11,0.9254652472601044,0.922075913596113
GRL,mod_uptake,12,0.9151976378013881,0.9114142448360931
GRL,mod_uptake,13,0.9043305638827669,0.9001248249935515
GRL,mod_uptake,14,0.8926329783131219,0.8880898478336346
GRL,mod_uptake,15,0.8802416082917395,0.8753624671331167
GUY,max_uptake,1,0.9969567680008249,0.9966944058916686
GUY,max_uptake,2,0.9936563627457706,0.9931094362466144
GUY,max_uptake,3,0.9900684012943817,0.989218421007849
GUY,max_uptake,4,0.9861736374649441,0.984999993136341
GUY,max_uptake,5,0.9819772541293549,0.9804564652525227
GUY,max_uptake,6,0.9774352514170687,0.9755439279277689
GUY,max_uptake,7,0.9724993582835555,0.9702154197384789
GUY,max_uptake,8,0.967147561835706,0.9644415823875758
GUY,max_uptake,9,0.9613474919082114,0.9581926993129801
GUY,max_uptake,10,0.955119518070347,0.9514939758185252
GUY,max_uptake,11,0.948416360761736,0.9442836234536146
GUY,max_uptake,12,0.9411923540278823,0.936527320189248
GUY,max_uptake,13,0.9334148961593424,0.9281820073057355
GUY,max_uptake,14,0.9250454260848421,0.9192293242582041
GUY,max_uptake,15,0.9161071959633884,0.9096741312572039
GUY,mod_uptake,1,0.9970237209295837,0.9967308679442456
GUY,mod_uptake,2,0.9937999105539513,0.9931904703494544
GUY,mod_uptake,3,0.9903063411886143,0.9893515289589268
GUY,mod_uptake,4,0.9865085780152765,0.9851903374418329
GUY,mod_uptake,5,0.9824107897522498,0.9807017968838774
GUY,mod_uptake,6,0.9779754589935719,0.9758545264264954
GUY,mod_uptake,7,0.9731352037744466,0.9705801642456505
GUY,mod_uptake,8,0.9678895414199051,0.9648664192756781
GUY,mod_uptake,9,0.9621979658492312,0.9586728752483652
GUY,mod_uptake,10,0.9560812818524107,0.9520310218731697
GUY,mod_uptake,11,0.9494868445065284,0.9448765792468998
GUY,mod_uptake,12,0.9423650199634466,0.9371697467024465
GUY,mod_uptake,13,0.9346741015355581,0.9288634711190824
GUY,mod_uptake,14,0.9263976824906024,0.919947219779701
GUY,mod_uptake,15,0.9175547606257478,0.9104293535371304
HRV,max_uptake,1,0.9918169446745979,0.9913258983651351
HRV,max_uptake,2,0.982852170289128,0.9818430683676115
HRV,max_uptake,3,0.9731337350687953,0.9715669537254796
HRV,max_uptake,4,0.9624718231077048,0.9603120146541135
HRV,max_uptake,5,0.9509790058388053,0.9481677118647068
HRV,max_uptake,6,0.938624175571711,0.935116695838886
HRV,max_uptake,7,0.9252746836515963,0.9210431732431702
HRV,max_uptake,8,0.9108974802783347,0.9058966161592654
HRV,max_uptake,9,0.8953695229862393,0.8895814637538485
HRV,max_uptake,10,0.8787118892440012,0.8720816950979543
HRV,max_uptake,11,0.8610943064031491,0.8535693148224159
HRV,max_uptake,12,0.8423597606729656,0.833923407810141
HRV,max_uptake,13,0.8225610185865527,0.8131568631082213
HRV,max_uptake,14,0.8016615164025437,0.7912978154887509
HRV,max_uptake,15,0.7797633771894543,0.7684065734131426
HRV,mod_uptake,1,0.9917192544083757,0.9912134428493522
HRV,mod_uptake,2,0.9826824793371466,0.9816253036384814
HRV,mod_uptake,3,0.9728533328561305,0.9712334161390341
HRV,mod_uptake,4,0.9620921262491987,0.9598457060730378
HRV,mod_uptake,5,0.9504764243466519,0.9475649714255917
HRV,mod_uptake,6,0.9380052278201414,0.9343646815561442
HRV,mod_uptake,7,0.9245558511642303,0.9201630513894061
HRV,mod_uptake,8,0.910072692394426,0.9048779853642852
HRV,mod_uptake,9,0.8944280141108769,0.8884261652670309
HRV,mod_uptake,10,0.8776336012853574,0.8707538640078724
HRV,mod_uptake,11,0.8598789783345362,0.8520788031378297
HRV,mod_uptake,12,0.8410053542918129,0.8322469917617369
HRV,mod_uptake,13,0.8211281256018123,0.8113570589764925
HRV,mod_uptake,14,0.8000990355405763,0.7893284637207056
HRV,mod_uptake,15,0.7780909684951529,0.7663037757149075
HUN,max_uptake,1,0.9900532126885843,0.9894358543642874
HUN,max_uptake,2,0.9793410993205076,0.9780773421686314
HUN,max_uptake,3,0.9678764265939996,0.965945828347249
HUN,max_uptake,4,0.9555682375867456,0.9529490333406819
HUN,max_uptake,5,0.9425037887526262,0.9391624936888898
HUN,max_uptake,6,0.9286036997058544,0.9245224054929595
HUN,max_uptake,7,0.9137934960519946,0.9089426039529066
HUN,max_uptake,8,0.8981161320652493,0.8924575546002746
HUN,max_uptake,9,0.8813822882656772,0.8748952492200337
HUN,max_uptake,10,0.8637811045431808,0.8564365781263126
HUN,max_uptake,11,0.8453142090213848,0.8370915757878462
HUN,max_uptake,12,0.8258324688576913,0.816710063028322
HUN,max_uptake,13,0.8055468824831301,0.7955082623644766
HUN,max_uptake,14,0.7844236979684923,0.7734820939912412
HUN,max_uptake,15,0.7627004429046541,0.7508644157239563
HUN,mod_uptake,1,0.9898147611544079,0.9892917783389146
HUN,mod_uptake,2,0.9788155694548804,0.9777337469645109
HUN,mod_uptake,3,0.9670228648684865,0.9653664214187214
HUN,mod_uptake,4,0.9543623565149599,0.9521123533390325
HUN,mod_uptake,5,0.9409274289547828,0.9380432350140075
HUN,mod_uptake,6,0.9266675448547859,0.9231242231773248
HUN,mod_uptake,7,0.9114824743539979,0.9072377515488922
HUN,mod_uptake,8,0.8954320857149951,0.8904505006533125
HUN,mod_uptake,9,0.8783743338619541,0.8726097987490795
HUN,mod_uptake,10,0.8604242034105105,0.8538406070987843
HUN,mod_uptake,11,0.8416080811732217,0.834181170512097
HUN,mod_uptake,12,0.8217958793092726,0.8134949786934632
HUN,mod_uptake,13,0.8011617175338528,0.7919844066497919
HUN,mod_uptake,14,0.7797226275987881,0.7696794471908357
HUN,mod_uptake,15,0.757708711651905,0.7468015457429557
IRL,max_uptake,1,0.9963007807859835,0.9960894453320364
IRL,max_uptake,2,0.9922489817246137,0.991818940385647
IRL,max_uptake,3,0.9877988635938272,0.9871365890520677
IRL,max_uptake,4,0.9828287050611438,0.9819196632143621
IRL,max_uptake,5,0.9773285186692678,0.9761620485771452
IRL,max_uptake,6,0.9712756196375418,0.9698228810603152
IRL,max_uptake,7,0.964618730043482,0.9628690078939025
IRL,max_uptake,8,0.9573335230529656,0.9552724190383574
IRL,max_uptake,9,0.9492766976116827,0.9468708416751507
IRL,max_uptake,10,0.9404309271080806,0.9376629297569135
IRL,max_uptake,11,0.9307654012719396,0.9275973027655589
IRL,max_uptake,12,0.9202331201537636,0.916638139096111
IRL,max_uptake,13,0.9087611231643521,0.9047329147769458
IRL,max_uptake,14,0.8962800557446926,0.8917866170775135
IRL,max_uptake,15,0.8829119238948971,0.8779228497801769
IRL,mod_uptake,1,0.9964015248249112,0.9961452658602493
IRL,mod_uptake,2,0.9924688832801746,0.9919386045983047
IRL,mod_uptake,3,0.9881500174316088,0.987326328505851
IRL,mod_uptake,4,0.9833169349499136,0.9821820069017044
IRL,mod_uptake,5,0.9779568687946759,0.9764950195955303
IRL,mod_uptake,6,0.9720890873889826,0.9702566267128793
IRL,mod_uptake,7,0.9656175631425609,0.9633990785460734
IRL,mod_uptake,8,0.958532161098343,0.9559091046692038
IRL,mod_uptake,9,0.9506989109616911,0.9476237630644673
IRL,mod_uptake,10,0.9420815592666463,0.9385214235054827
IRL,mod_uptake,11,0.9326900360217981,0.9285871353620478
IRL,mod_uptake,12,0.9224434071801088,0.9177745379870573
IRL,mod_uptake,13,0.9112904189705737,0.9060219538346668
IRL,mod_uptake,14,0.8991581269186747,0.8932415920702048
IRL,mod_uptake,15,0.8861216893972725,0.8795257905047735
ISL,max_uptake,1,0.9963632562641308,0.996150367450671
ISL,max_uptake,2,0.9922792611055273,0.9918534148309024
ISL,max_uptake,3,0.9876610016957941,0.9870146200451005
ISL,max_uptake,4,0.9824080230911374,0.9815132050806025
ISL,max_uptake,5,0.9766010649609255,0.9754774996828448
ISL,max_uptake,6,0.970258759163537,0.9688727351963158
ISL,max_uptake,7,0.9634305045537414,0.9617722856313806
ISL,max_uptake,8,0.9557574570320172,0.9538210089184842
ISL,max_uptake,9,0.9472130229259786,0.9450272382280559
ISL,max_uptake,10,0.937663307734405,0.9351623419264093
ISL,max_uptake,11,0.92737989719572,0.9245669353665953
ISL,max_uptake,12,0.9164538455724359,0.9133134544518732
ISL,max_uptake,13,0.9046771726748656,0.901157461670886
ISL,max_uptake,14,0.8920032058366719,0.8881000496187453
ISL,max_uptake,15,0.8779780063178457,0.8736372553132453
ISL,mod_uptake,1,0.9962907320735859,0.996126955169238
ISL,mod_uptake,2,0.9921469139887868,0.9918390590493859
ISL,mod_uptake,3,0.9874249739952072,0.9869629942580281
ISL,mod_uptake,4,0.9820833018667274,0.9814257352769704
ISL,mod_uptake,5,0.9761214184704375,0.9753208924862058
ISL,mod_uptake,6,0.9696174530175192,0.9686634970957553
ISL,mod_uptake,7,0.9626102547808363,0.961487926685154
ISL,mod_uptake,8,0.9546203486915126,0.9533422443275121
ISL,mod_uptake,9,0.94586753825546,0.9444555707701144
ISL,mod_uptake,10,0.9359864578842128,0.9343783660728702
ISL,mod_uptake,11,0.9254444427187277,0.9236674554519165
ISL,mod_uptake,12,0.9142287550622245,0.912306560187899
ISL,mod_uptake,13,0.9021110737738145,0.8999564855199295
ISL,mod_uptake,14,0.8891385025789053,0.8867570286189024
ISL,mod_uptake,15,0.874704025349393,0.8720494348252792
ISR,max_uptake,1,0.9963046743549334,0.9960553513079905
ISR,max_uptake,2,0.992226713531625,0.9917169490744129
ISR,max_uptake,3,0.9877298043346322,0.9869416150573699
ISR,max_uptake,4,0.9827736708069704,0.981696151782472
ISR,max_uptake,5,0.9773443886151525,0.9759470296123418
ISR,max_uptake,6,0.9713683357925809,0.9696256214606004
ISR,max_uptake,7,0.9647573804396093,0.9626277500785014
ISR,max_uptake,8,0.9574842822927164,0.9549414252011199
ISR,max_uptake,9,0.9494970563012941,0.9465052193954652
ISR,max_uptake,10,0.9408111230632841,0.9373419043690099
ISR,max_uptake,11,0.9313765128877455,0.9273778172561237
ISR,max_uptake,12,0.9210805532213653,0.9165470386686198
ISR,max_uptake,13,0.9099079454047105,0.9047807798575974
ISR,max_uptake,14,0.8977956095597766,0.8920638479236277
ISR,max_uptake,15,0.8848493034193571,0.8784847208174676
ISR,mod_uptake,1,0.9962886806776406,0.9959512924386678
ISR,mod_uptake,2,0.9921866619851349,0.9914915510392242
ISR,mod_uptake,3,0.9876711128272326,0.9865946777779234
ISR,mod_uptake,4,0.9827099680989396,0.981220810163397
ISR,mod_uptake,5,0.9772606590186651,0.9753164993446644
ISR,mod_uptake,6,0.9712566501099356,0.9688155774638035
ISR,mod_uptake,7,0.9646052412400299,0.9616104590506375
ISR,mod_uptake,8,0.9572820966908485,0.9536872900299402
ISR,mod_uptake,9,0.9492497886358313,0.9450000116018004
ISR,mod_uptake,10,0.9405133337297412,0.935557179418408
ISR,mod_uptake,11,0.9310288232710936,0.9253013315886789
ISR,mod_uptake,12,0.9206581218043716,0.9141458731632882
ISR,mod_uptake,13,0.9093836363062205,0.9020131491182002
ISR,mod_uptake,14,0.897171459068297,0.8889090751389429
ISR,mod_uptake,15,0.884118238144686,0.8749320104564059
ITA,max_uptake,1,0.9951327232414853,0.9948047310777469
ITA,max_uptake,2,0.9897359372115911,0.9890699984371045
ITA,max_uptake,3,0.9837571440490335,0.9827427233201188
ITA,max_uptake,4,0.9771584046636751,0.9757677173312295
ITA,max_uptake,5,0.9699030899362892,0.9681062002956329
ITA,max_uptake,6,0.9619631725580208,0.9597246642577085
ITA,max_uptake,7,0.9532493157253593,0.9505434427875025
ITA,max_uptake,8,0.943686379317637,0.9404771244681236
ITA,max_uptake,9,0.9332044301316978,0.929455401537357
ITA,max_uptake,10,0.9217472619477941,0.917418600100727
ITA,max_uptake,11,0.9092395613836167,0.9042894050317515
ITA,max_uptake,12,0.8956081095571083,0.8899956837952463
ITA,max_uptake,13,0.8808006863753087,0.8744873057269203
ITA,max_uptake,14,0.8647554860463157,0.8577015708496204
ITA,max_uptake,15,0.8474869475893763,0.8396587869943571
ITA,mod_uptake,1,0.9951944074792333,0.9947987050844526
ITA,mod_uptake,2,0.9898595003453767,0.9890578971099545
ITA,mod_uptake,3,0.9839498958831945,0.982730730595012
ITA,mod_uptake,4,0.9774062292892814,0.9757398011598469
ITA,mod_uptake,5,0.9702122412006794,0.9680604225057137
ITA,mod_uptake,6,0.9623268894219752,0.9596503023581421
ITA,mod_uptake,7,0.953701264172335,0.9504509456157743
ITA,mod_uptake,8,0.944249925871678,0.9403732526880657
ITA,mod_uptake,9,0.9339097445240536,0.9293548487736099
ITA,mod_uptake,10,0.9225986196237567,0.9173150983249496
ITA,mod_uptake,11,0.9102543794743667,0.9041805741228103
ITA,mod_uptake,12,0.89676913317836,0.889858993839746
ITA,mod_uptake,13,0.8821153948425716,0.8743143951973396
ITA,mod_uptake,14,0.8662247974915286,0.8574833689490873
ITA,mod_uptake,15,0.8491222959297685,0.8393793257860528
JPN,max_uptake,1,0.9960501591143753,0.9955642224620902
JPN,max_uptake,2,0.9917197618031918,0.9907084931425536
JPN,max_uptake,3,0.9869835834287294,0.9854046812184601
JPN,max_uptake,4,0.981750599838275,0.9795623585840875
JPN,max_uptake,5,0.976046370436312,0.9731908672020134
JPN,max_uptake,6,0.9697886228403696,0.9662239145377586
JPN,max_uptake,7,0.9629410477396365,0.9586029926389816
JPN,max_uptake,8,0.9554480686101081,0.9502734581238237
JPN,max_uptake,9,0.9472869185118047,0.9412054992632375
JPN,max_uptake,10,0.9383901156616502,0.9313444121553527
JPN,max_uptake,11,0.928706824509764,0.9206109747160407
JPN,max_uptake,12,0.9181876184355383,0.9089682879563412
JPN,max_uptake,13,0.9067646249545175,0.8963581046011256
JPN,max_uptake,14,0.8944032749943583,0.8827281701712927
JPN,max_uptake,15,0.881147772389328,0.8681343492892132
JPN,mod_uptake,1,0.9958513866809846,0.9952715923890597
JPN,mod_uptake,2,0.9912977519872777,0.9900953743330293
JPN,mod_uptake,3,0.9863153919596039,0.9844402143236648
JPN,mod_uptake,4,0.9808064646716746,0.9782000819624006
JPN,mod_uptake,5,0.9748142815166916,0.9714073101474336
JPN,mod_uptake,6,0.9682416042271658,0.9639759617134372
JPN,mod_uptake,7,0.9610603386994464,0.9558556226983462
JPN,mod_uptake,8,0.9531946253322892,0.946969292076079
JPN,mod_uptake,9,0.9446329276391571,0.9373009763397067
JPN,mod_uptake,10,0.935319654241184,0.9268030352330243
JPN,mod_uptake,11,0.9251779508746864,0.9153635907134076
JPN,mod_uptake,12,0.9141714494798359,0.9029598958946379
JPN,mod_uptake,13,0.9022293326439881,0.8895388027919378
JPN,mod_uptake,14,0.8893238043570246,0.8750471333197453
JPN,mod_uptake,15,0.875515830509138,0.8595797962630617
KNA,max_uptake,1,0.9973400171393791,0.9971074684844248
KNA,max_uptake,2,0.9944379161425823,0.9939591814791051
KNA,max_uptake,3,0.9912730621854637,0.990527849165944
KNA,max_uptake,4,0.9878068943017845,0.9867714219245636
KNA,max_uptake,5,0.9840125486712598,0.9826647212435068
KNA,max_uptake,6,0.9798610724117293,0.9781727852333509
KNA,max_uptake,7,0.9753200679362032,0.9732647956160938
KNA,max_uptake,8,0.970351907747449,0.967899068626268
KNA,max_uptake,9,0.9648999652140721,0.9620183198135019
KNA,max_uptake,10,0.9589344879069566,0.9555886491696395
KNA,max_uptake,11,0.9524313792779413,0.948578551203287
KNA,max_uptake,12,0.9453284259737066,0.9409307973174655
KNA,max_uptake,13,0.9375836480535922,0.9326032163488976
KNA,max_uptake,14,0.9291503611975227,0.9235545847829796
KNA,max_uptake,15,0.9200188758371701,0.9137613085509626
KNA,mod_uptake,1,0.9973649807147746,0.9970840524074517
KNA,mod_uptake,2,0.9944904352070232,0.9939113606256542
KNA,mod_uptake,3,0.9913489825311287,0.9904474512560812
KNA,mod_uptake,4,0.987911306298064,0.9866571293679383
KNA,mod_uptake,5,0.9841487256562365,0.9825146769065202
KNA,mod_uptake,6,0.9800339730333233,0.9779833824279999
KNA,mod_uptake,7,0.9755270205810084,0.9730259948559495
KNA,mod_uptake,8,0.9705969443561762,0.9676055029069647
KNA,mod_uptake,9,0.9651798953542824,0.9616615512390861
KNA,mod_uptake,10,0.9592493663583626,0.9551588793054965
KNA,mod_uptake,11,0.952786427068009,0.9480696280447326
KNA,mod_uptake,12,0.9457376803349806,0.9403456471870784
KNA,mod_uptake,13,0.9380600935210959,0.931935074180775
KNA,mod_uptake,14,0.929708480469366,0.9228017128755152
KNA,mod_uptake,15,0.9206699038781131,0.9129149462071032
KOR,max_uptake,1,0.9970944377870642,0.9967117433020446
KOR,max_uptake,2,0.9938852764366991,0.9930717832590925
KOR,max_uptake,3,0.990375236008555,0.9890891705928373
KOR,max_uptake,4,0.9864918945901048,0.9846693849057611
KOR,max_uptake,5,0.9822287874808999,0.9798031364276548
KOR,max_uptake,6,0.9775326275330342,0.9744324079521702
KOR,max_uptake,7,0.9723455676736941,0.9684890261857273
KOR,max_uptake,8,0.9666408083430754,0.9619402300549421
KOR,max_uptake,9,0.9602990580593336,0.9546742457185372
KOR,max_uptake,10,0.9532939276204798,0.9466411665627049
KOR,max_uptake,11,0.9455921984421106,0.9378035953760182
KOR,max_uptake,12,0.9371139385305273,0.9280892213050892
KOR,max_uptake,13,0.9278594146979482,0.9174834178890386
KOR,max_uptake,14,0.9177454876291331,0.9058857486994721
KOR,max_uptake,15,0.9067377276167751,0.8932799592026616
KOR,mod_uptake,1,0.9970750848274448,0.996771783748446
KOR,mod_uptake,2,0.9938576430281162,0.9932235794830969
KOR,mod_uptake,3,0.9903436548361932,0.9893358858018027
KOR,mod_uptake,4,0.9864584222171874,0.9850356305835508
KOR,mod_uptake,5,0.982190563905527,0.9802905345734392
KOR,mod_uptake,6,0.9774850877678547,0.9750449059813375
KOR,mod_uptake,7,0.9722969649412607,0.9692529774489776
KOR,mod_uptake,8,0.966590631832461,0.9628554465545105
KOR,mod_uptake,9,0.9602186747687339,0.9557345017321559
KOR,mod_uptake,10,0.9531958097262113,0.947869957029071
KOR,mod_uptake,11,0.9454460537931348,0.9391847321618544
KOR,mod_uptake,12,0.9368864707896204,0.9296021797561542
KOR,mod_uptake,13,0.9275362467960762,0.9191159313508873
KOR,mod_uptake,14,0.9172832083769751,0.9076265456239405
KOR,mod_uptake,15,0.9061396807001514,0.8951496329979199
KWT,max_uptake,1,0.9983431459043778,0.9982158582307689
KWT,max_uptake,2,0.9965266193440309,0.9962624241195375
KWT,max_uptake,3,0.9945478576840004,0.9941275785760794
KWT,max_uptake,4,0.9923951775217968,0.9918063150545205
KWT,max_uptake,5,0.9900338790547193,0.9892649472650851
KWT,max_uptake,6,0.9874361134674887,0.9864711007871534
KWT,max_uptake,7,0.9845630554120777,0.9833799801253099
KWT,max_uptake,8,0.9814120735068408,0.9799962642153598
KWT,max_uptake,9,0.9779767895475658,0.9763048561776213
KWT,max_uptake,10,0.974226030751978,0.9722829709514811
KWT,max_uptake,11,0.9701033111925099,0.9678637827707777
KWT,max_uptake,12,0.9655723710361716,0.9630108408927124
KWT,max_uptake,13,0.9606081320928923,0.9576943900726361
KWT,max_uptake,14,0.9552058080678353,0.9519167434386955
KWT,max_uptake,15,0.9493643880551115,0.9456693430413239
KWT,mod_uptake,1,0.9982892871170167,0.9981956552755691
KWT,mod_uptake,2,0.9964166412726192,0.9962238543725511
KWT,mod_uptake,3,0.9943804469936629,0.9940732651437438
KWT,mod_uptake,4,0.9921632613992327,0.9917309719559331
KWT,mod_uptake,5,0.9897293286329208,0.9891626520565631
KWT,mod_uptake,6,0.9870477077824164,0.9863392990148898
KWT,mod_uptake,7,0.984088896652458,0.983217564848384
KWT,mod_uptake,8,0.9808419546361601,0.9798035759220697
KWT,mod_uptake,9,0.9773096568790139,0.97608529460754
KWT,mod_uptake,10,0.9734494147238278,0.9720392655174164
KWT,mod_uptake,11,0.9691997811643946,0.9675823377506835
KWT,mod_uptake,12,0.9645435905413162,0.9627041134352835
KWT,mod_uptake,13,0.9594344829528242,0.9573501759262159
KWT,mod_uptake,14,0.953884528116138,0.9515379101903886
KWT,mod_uptake,15,0.9478941324588904,0.9452642729833393
LTU,max_uptake,1,0.9897646949390252,0.9892451055626835
LTU,max_uptake,2,0.9787955794802171,0.9777310124587203
LTU,max_uptake,3,0.9671281939876156,0.9654856997730358
LTU,max_uptake,4,0.9547243931784278,0.9524834128957265
LTU,max_uptake,5,0.9416004439987988,0.9387420166762743
LTU,max_uptake,6,0.9276814577523251,0.9242049818268716
LTU,max_uptake,7,0.9128860247052931,0.9087758902416405
LTU,max_uptake,8,0.8972756274624307,0.8925206564517755
LTU,max_uptake,9,0.880825532816531,0.875367996347792
LTU,max_uptake,10,0.8634804829353859,0.8572857286019375
LTU,max_uptake,11,0.8451887447046434,0.8382307850402847
LTU,max_uptake,12,0.8259779381472371,0.8182286465633223
LTU,max_uptake,13,0.8057837170892058,0.7972357489662184
LTU,max_uptake,14,0.7846281334767604,0.7752509494373968
LTU,max_uptake,15,0.7626012831476283,0.7524151280840381
LTU,mod_uptake,1,0.9894062303829544,0.9891138509339211
LTU,mod_uptake,2,0.978075653991474,0.9774807080109835
LTU,mod_uptake,3,0.96602568588436,0.9651223434823504
LTU,mod_uptake,4,0.9532109411002707,0.9519722400190498
LTU,mod_uptake,5,0.9396970559993503,0.9380954154495411
LTU,mod_uptake,6,0.9253469155669808,0.9234108492995794
LTU,mod_uptake,7,0.9100967597253268,0.9078126189498675
LTU,mod_uptake,8,0.8940302126502906,0.8913661115161059
LTU,mod_uptake,9,0.8771418613022501,0.874050815985376
LTU,mod_uptake,10,0.8593164251882263,0.8558106344255
LTU,mod_uptake,11,0.8405391375665918,0.8365621144698807
LTU,mod_uptake,12,0.82088827631776,0.8163895188248506
LTU,mod_uptake,13,0.800200778091711,0.7951911070046795
LTU,mod_uptake,14,0.7786017287862806,0.7730402047745242
LTU,mod_uptake,15,0.756118438298281,0.7500420960745451
LUX,max_uptake,1,0.9963116979501849,0.9960402095091219
LUX,max_uptake,2,0.9922521094861286,0.991692334059406
LUX,max_uptake,3,0.9878906863046878,0.9870164523973934
LUX,max_uptake,4,0.9831307376511514,0.9819539003369332
LUX,max_uptake,5,0.9778697154808966,0.9763698981299964
LUX,max_uptake,6,0.9720814813952737,0.9702183655468418
LUX,max_uptake,7,0.9656588885081168,0.963385330920102
LUX,max_uptake,8,0.9585727774000529,0.9558571635526438
LUX,max_uptake,9,0.9507442904087298,0.9475768628569556
LUX,max_uptake,10,0.9422401684762164,0.9385872575981412
LUX,max_uptake,11,0.932992667346469,0.92880997847518
LUX,max_uptake,12,0.9229770217561546,0.9182629402173668
LUX,max_uptake,13,0.9120769479226242,0.9067905478411985
LUX,max_uptake,14,0.900197381313887,0.8942815522443759
LUX,max_uptake,15,0.8873889093206654,0.8807919733584731
LUX,mod_uptake,1,0.9963351423698369,0.9961113543418226
LUX,mod_uptake,2,0.9922783800708421,0.991806182758598
LUX,mod_uptake,3,0.9878988283824564,0.9871941336001621
LUX,mod_uptake,4,0.9831643742883238,0.982231944528306
LUX,mod_uptake,5,0.9778909304361638,0.9766896347752428
LUX,mod_uptake,6,0.9720917475437525,0.9706161227671624
LUX,mod_uptake,7,0.965695585452497,0.9639147185810617
LUX,mod_uptake,8,0.9586692743444102,0.9565481421579877
LUX,mod_uptake,9,0.9508153031863491,0.9484102442234655
LUX,mod_uptake,10,0.9423289217617604,0.9395760676994773
LUX,mod_uptake,11,0.933077729643321,0.9299482739423609
LUX,mod_uptake,12,0.9230500978437489,0.9195572763754712
LUX,mod_uptake,13,0.9120843618824374,0.9081841643209076
LUX,mod_uptake,14,0.9002095037493292,0.8958275563135445
LUX,mod_uptake,15,0.8873734105189814,0.8825146825435564
LVA,max_uptake,1,0.9903816974420642,0.9898822375258897
LVA,max_uptake,2,0.9800775157236462,0.9790752825766357
